step,lr,total_its,embed_norm,grad_bb,grad_pfc,p16,p32,p64
303690,0.00039125,274.59,13.4573,14.6595,3.1583,57172,4989,559
303700,0.00039123,250.84,13.6234,15.4569,3.0327,57272,4878,569
303710,0.00039120,226.62,13.2221,21.5086,3.2281,57282,4858,580
303720,0.00039118,283.04,13.3880,17.6205,3.1190,57507,4738,476
303730,0.00039116,269.46,13.9024,17.2002,3.4170,57476,4759,485
303740,0.00039113,240.63,13.4574,16.5458,3.2193,57429,4763,528
303750,0.00039111,294.73,13.4887,17.7877,3.1394,57221,4922,577
303760,0.00039109,233.47,13.5599,19.8301,3.3569,56768,5254,698
303770,0.00039106,248.95,13.4366,20.3007,3.0300,57580,4634,506
303780,0.00039104,264.07,13.3909,17.1781,3.1481,57199,4979,542
303790,0.00039101,226.96,13.3146,14.8662,3.0650,57881,4431,408
303800,0.00039099,271.23,13.1737,15.7081,3.1987,57648,4618,455
303810,0.00039097,270.75,13.6382,18.2963,3.0301,57180,4959,581
303820,0.00039094,246.64,12.9867,18.6344,3.1244,57431,4757,532
303830,0.00039092,237.42,13.2790,16.2578,3.0920,57687,4586,447
303840,0.00039090,227.08,13.8217,17.0783,3.1980,56919,5105,696
303850,0.00039087,218.44,13.4077,16.3114,3.1866,57198,5008,514
303860,0.00039085,217.59,13.5494,16.1473,3.0481,56720,5285,715
303870,0.00039083,237.87,13.4632,17.6449,3.1404,57179,4924,618
303880,0.00039080,265.89,13.6607,17.3207,3.1021,57381,4810,528
303890,0.00039078,235.90,13.2213,17.2256,3.0668,57936,4312,472
303900,0.00039075,221.22,13.2722,27.3953,3.2219,57522,4624,574
303910,0.00039073,230.25,13.8022,16.7956,3.1373,57829,4460,431
303920,0.00039071,250.51,13.2822,17.0427,3.2789,57646,4606,468
303930,0.00039068,235.81,13.3427,16.4875,3.1735,57778,4490,452
303940,0.00039066,251.98,13.4171,16.2619,3.2707,57398,4730,592
303950,0.00039064,231.82,13.1741,15.3730,3.0799,57260,4899,561
303960,0.00039061,260.98,13.7826,21.5238,3.1646,57116,4955,649
303970,0.00039059,261.29,13.6962,18.3738,3.1384,57454,4734,532
303980,0.00039056,232.38,13.3679,18.1866,3.2068,57466,4732,522
303990,0.00039054,241.61,13.2321,16.0584,3.2388,57333,4811,576
304000,0.00039052,213.93,13.2272,17.9495,3.1581,57403,4780,536
304010,0.00039049,234.00,13.4637,17.8182,3.0042,57132,4998,589
304020,0.00039047,239.72,13.6383,17.1082,3.1698,57322,4832,565
304030,0.00039045,247.12,13.6907,16.1453,3.3098,57478,4650,592
304040,0.00039042,276.28,13.5249,19.5840,3.1742,57151,4987,582
304050,0.00039040,268.38,13.3824,18.9614,3.1261,57374,4754,593
304060,0.00039037,250.52,13.1566,16.0518,3.3118,57417,4747,556
304070,0.00039035,271.24,13.1979,20.3189,3.3025,57092,4950,678
304080,0.00039033,269.32,13.4079,18.1456,3.0908,57351,4815,554
304090,0.00039030,248.81,14.2472,18.2502,3.3238,57385,4822,513
304100,0.00039028,255.69,13.3463,18.0181,3.1337,57803,4469,448
304110,0.00039026,246.02,13.8809,19.8513,3.0953,57606,4598,516
304120,0.00039023,278.01,13.5217,17.0577,3.1795,57808,4451,461
304130,0.00039021,231.91,13.3990,19.4366,3.0897,57689,4580,450
304140,0.00039019,272.08,13.0265,18.0453,3.2128,57562,4647,511
304150,0.00039016,271.37,13.5947,18.5769,3.0117,57457,4749,514
304160,0.00039014,271.84,13.2732,21.8506,3.3363,57323,4824,573
304170,0.00039011,259.40,13.3734,17.6528,2.8928,57225,4933,561
304180,0.00039009,273.52,13.3683,17.2896,3.2873,57406,4770,544
304190,0.00039007,264.09,13.3084,17.2143,3.2899,57529,4752,439
304200,0.00039004,244.47,13.2206,17.6686,3.2762,57556,4660,504
304210,0.00039002,263.71,13.7330,15.6035,3.2721,57883,4440,397
304220,0.00039000,222.11,13.3951,20.1204,3.1810,57763,4515,442
304230,0.00038997,251.48,13.3469,17.3955,3.1477,57556,4699,465
304240,0.00038995,251.38,13.5614,19.3061,3.2385,57059,5087,574
304250,0.00038992,263.47,13.5673,17.7164,3.0987,57715,4537,467
304260,0.00038990,277.63,13.8039,18.0391,3.5194,57513,4688,519
304270,0.00038988,271.22,13.0905,19.0509,3.1233,57623,4593,504
304280,0.00038985,246.26,13.3012,17.2609,3.1841,56732,5289,700
304290,0.00038983,273.59,13.5285,17.1027,3.2016,57355,4824,541
304300,0.00038981,239.41,13.3531,19.7577,3.2656,57427,4741,552
304310,0.00038978,219.24,13.3181,15.1535,3.2935,57687,4543,490
304320,0.00038976,213.26,13.4589,15.9175,2.9749,56865,5181,674
304330,0.00038973,240.82,13.7212,15.5154,3.2995,57336,4856,529
304340,0.00038971,264.43,13.7300,15.6660,3.2652,57222,4956,543
304350,0.00038969,264.29,13.4232,16.1869,3.1677,57511,4682,526
304360,0.00038966,284.57,13.4900,17.8684,3.2544,57912,4418,390
304370,0.00038964,286.81,13.4296,17.4458,3.3493,58010,4301,409
304380,0.00038962,239.16,13.6988,15.4830,3.2863,57973,4345,402
304390,0.00038959,256.56,13.2929,17.2397,3.0336,57497,4686,537
304400,0.00038957,238.69,13.5280,16.3459,3.0618,57427,4760,534
304410,0.00038955,225.59,13.2674,16.0579,3.2091,57343,4804,572
304420,0.00038952,256.37,13.2766,17.0902,3.3373,57471,4753,496
304430,0.00038950,225.94,13.5573,16.9720,2.9878,57828,4418,474
304440,0.00038947,262.54,13.2474,17.4061,3.2272,57531,4682,507
304450,0.00038945,222.36,13.5527,16.9109,3.1037,56590,5397,733
304460,0.00038943,226.27,13.6410,17.4106,3.1146,57228,4929,564
304470,0.00038940,251.03,13.4423,17.8682,3.2598,57362,4795,563
304480,0.00038938,263.42,13.0904,17.5900,3.0541,57479,4715,526
304490,0.00038936,295.36,13.1652,16.7412,3.2415,57449,4780,491
304500,0.00038933,249.41,13.4592,18.1159,3.2793,57366,4839,516
304510,0.00038931,235.11,13.5269,16.8136,3.0782,57438,4759,523
304520,0.00038928,243.78,13.3841,16.8560,3.1693,57830,4451,439
304530,0.00038926,254.91,13.3049,16.8269,3.2632,56934,5134,652
304540,0.00038924,249.21,13.5598,18.5521,3.2473,57264,4911,545
304550,0.00038921,217.83,13.6956,15.2339,3.1730,57680,4536,504
304560,0.00038919,253.65,13.4768,19.6461,3.2873,57597,4592,532
304570,0.00038917,304.40,13.7601,17.8381,3.1042,57486,4679,555
304580,0.00038914,259.51,13.4309,17.1183,3.2121,57445,4768,507
304590,0.00038912,269.11,13.1065,19.9720,3.0319,57768,4498,454
304600,0.00038909,220.40,13.3882,17.4613,3.2024,57655,4579,486
304610,0.00038907,233.92,13.5023,16.6784,3.1884,57064,5085,571
304620,0.00038905,250.50,13.1411,18.3967,3.4300,57672,4580,468
304630,0.00038902,296.48,13.4149,19.7812,3.1873,57663,4609,448
304640,0.00038900,274.54,13.1304,18.0087,3.0633,57728,4574,419
304650,0.00038898,221.17,13.4000,17.4530,3.1859,57634,4531,555
304660,0.00038895,240.01,13.3463,18.3511,3.2720,57135,4972,613
304670,0.00038893,287.11,13.5163,21.9626,3.2235,57809,4497,414
304680,0.00038891,220.95,13.3967,17.3949,3.1373,57401,4722,597
304690,0.00038888,271.30,13.4223,17.0261,3.1891,57470,4752,498
304700,0.00038886,263.01,13.7259,18.7254,3.2837,57545,4670,505
304710,0.00038883,236.65,13.3994,16.7155,3.1645,57499,4680,541
304720,0.00038881,243.19,13.6968,16.7928,3.1970,57207,4902,612
304730,0.00038879,242.41,13.2702,17.6850,3.1551,57582,4597,542
304740,0.00038876,260.43,13.9218,18.9399,3.3109,57934,4375,412
304750,0.00038874,269.00,13.3453,16.6259,3.0614,57311,4880,528
304760,0.00038872,246.40,12.9917,17.1276,3.3389,57324,4849,547
304770,0.00038869,276.77,13.2747,18.1679,3.1903,57107,5039,573
304780,0.00038867,248.75,12.9944,19.6319,3.3581,57629,4604,487
304790,0.00038864,254.62,13.3381,17.8407,3.1812,57620,4616,484
304800,0.00038862,257.04,13.4571,15.7546,3.2760,57317,4780,623
304810,0.00038860,268.14,13.0806,17.5262,3.2593,57073,5006,641
304820,0.00038857,272.76,13.2686,19.0750,3.1637,57525,4679,516
304830,0.00038855,239.66,12.9969,16.8154,3.3413,57647,4588,485
304840,0.00038853,236.67,13.4593,16.7911,3.0099,57348,4839,533
304850,0.00038850,253.26,13.1838,15.5947,3.0107,57673,4563,484
304860,0.00038848,263.46,13.6754,14.2072,3.1429,57168,4929,623
304870,0.00038845,251.51,13.6649,16.5006,3.0917,57411,4754,555
304880,0.00038843,240.06,13.3605,15.4317,3.2238,57343,4803,574
304890,0.00038841,276.35,13.5078,15.9482,3.2889,57346,4819,555
304900,0.00038838,240.76,13.4844,15.4035,3.0778,57212,4932,576
304910,0.00038836,242.41,13.2175,18.6365,3.1312,57025,5065,630
304920,0.00038834,265.20,13.4157,15.3715,3.2953,57283,4867,570
304930,0.00038831,261.45,13.6737,16.9976,3.2741,57657,4635,428
304940,0.00038829,252.97,13.4942,15.6067,3.2660,57096,5059,565
304950,0.00038827,259.34,13.3664,17.7219,3.2564,57531,4666,523
304960,0.00038824,228.77,12.8485,16.2275,3.3239,57748,4476,496
304970,0.00038822,233.47,13.2113,16.9638,3.0991,57549,4633,538
304980,0.00038819,246.21,13.1691,18.3826,3.0079,57144,4984,592
304990,0.00038817,273.38,13.8700,16.3646,3.2905,57161,4972,588
305000,0.00038815,253.94,13.5830,16.2540,3.2560,57368,4822,531
305010,0.00038812,286.95,13.1682,16.5700,3.1184,57450,4780,490
305020,0.00038810,226.41,12.8678,18.7329,2.9102,57377,4794,549
305030,0.00038808,253.28,13.2294,16.1577,3.1839,57323,4821,577
305040,0.00038805,273.31,13.3873,14.7790,3.0859,57655,4580,485
305050,0.00038803,241.34,13.4499,18.0994,3.1955,56913,5086,721
305060,0.00038800,247.24,13.4859,15.7676,3.1594,57576,4674,470
305070,0.00038798,252.40,14.0165,16.7375,3.1790,57144,4983,593
305080,0.00038796,263.32,13.2867,17.2404,3.1549,57927,4367,426
305090,0.00038793,244.56,13.6372,18.2977,3.3300,57220,4946,553
305100,0.00038791,277.13,13.3526,17.1098,3.1981,57502,4709,509
305110,0.00038789,246.51,13.5573,18.1825,3.3798,57580,4568,572
305120,0.00038786,252.02,12.8711,17.6250,2.9987,57384,4777,559
305130,0.00038784,246.40,13.4215,17.3568,3.1895,57463,4725,532
305140,0.00038781,252.78,13.2097,18.4222,3.4150,57392,4785,542
305150,0.00038779,250.28,13.2498,17.0632,3.3011,57207,4898,615
305160,0.00038777,220.09,13.3219,17.2559,3.4390,57589,4578,554
305170,0.00038774,266.69,13.4024,16.6673,3.2304,57710,4510,500
305180,0.00038772,251.55,13.2104,16.4246,3.3025,57360,4780,580
305190,0.00038770,280.29,13.0250,16.2387,3.0839,57417,4752,551
305200,0.00038767,257.03,13.1301,18.8124,3.1641,57410,4746,564
305210,0.00038765,248.04,13.3321,17.9688,3.2862,57349,4797,574
305220,0.00038763,252.41,13.2827,17.1286,3.1836,57300,4836,584
305230,0.00038760,269.48,12.9723,18.0755,3.1255,58030,4267,423
305240,0.00038758,269.92,13.0135,16.2235,3.2718,57704,4545,470
305250,0.00038755,271.93,13.2764,17.0972,3.2290,57816,4421,483
305260,0.00038753,218.60,13.5653,16.5456,3.2105,57457,4779,484
305270,0.00038751,233.11,12.9195,16.8904,3.1859,57490,4665,565
305280,0.00038748,246.93,13.6166,21.0683,3.3223,57464,4734,522
305290,0.00038746,256.42,13.3417,17.6122,3.3986,57520,4648,552
305300,0.00038744,243.77,13.3773,16.0798,3.2716,57089,4999,632
305310,0.00038741,327.57,12.9087,19.6508,3.3097,57901,4414,405
305320,0.00038739,245.08,13.4454,17.3860,3.0986,56780,5257,683
305330,0.00038736,266.59,13.0139,18.8769,3.1655,57656,4572,493
305340,0.00038734,272.17,13.2090,17.6737,3.1987,57467,4756,496
305350,0.00038732,245.02,13.4595,17.6203,3.1083,57451,4719,550
305360,0.00038729,226.48,13.3596,19.3388,3.2576,57486,4752,481
305370,0.00038727,228.05,13.4591,17.1679,3.1898,57373,4826,521
305380,0.00038725,244.13,13.6494,17.3534,3.2181,57322,4784,614
305390,0.00038722,317.33,13.3555,18.2968,3.1151,57324,4852,544
305400,0.00038720,217.48,12.9411,17.9809,3.3684,57931,4390,399
305410,0.00038717,271.05,13.2673,18.0660,3.0270,57833,4474,413
305420,0.00038715,260.59,13.7059,18.3501,3.3256,57018,5132,569
305430,0.00038713,254.82,13.1558,16.0627,3.1169,57710,4531,478
305440,0.00038710,260.03,12.4874,22.0511,3.1419,57456,4758,506
305450,0.00038708,228.14,13.1747,18.2856,3.2468,57302,4837,582
305460,0.00038706,242.11,13.1543,17.4602,3.0727,56949,5099,672
305470,0.00038703,232.55,13.4004,20.6000,3.3553,57718,4486,516
305480,0.00038701,246.57,13.3430,18.6592,3.3338,57414,4761,546
305490,0.00038699,212.75,13.0841,16.5605,3.1580,57413,4716,591
305500,0.00038696,216.58,13.4503,16.2897,3.1010,57042,5078,600
305510,0.00038694,240.60,13.2718,17.7245,3.1571,57566,4669,485
305520,0.00038691,228.44,12.9027,16.8076,3.2782,57681,4495,544
305530,0.00038689,304.24,13.8403,20.3064,3.0520,57712,4549,460
305540,0.00038687,274.36,13.3810,16.1978,3.2367,57673,4544,503
305550,0.00038684,247.37,13.5351,18.9141,3.4535,57734,4477,509
305560,0.00038682,272.25,13.1606,18.0498,3.0520,57562,4615,543
305570,0.00038680,240.96,13.4737,19.6350,3.1781,57345,4792,583
305580,0.00038677,273.41,13.1067,19.7484,3.2291,58004,4281,435
305590,0.00038675,244.18,13.6271,15.3763,3.1593,57297,4868,555
305600,0.00038672,288.02,13.3413,18.0542,3.1250,57365,4818,537
305610,0.00038670,255.48,13.3378,16.8443,3.1937,57917,4341,462
305620,0.00038668,254.99,13.5056,16.6249,3.2529,57353,4905,462
305630,0.00038665,263.27,13.5655,16.6718,3.1724,57338,4854,528
305640,0.00038663,261.92,13.4968,16.7511,3.1033,57592,4660,468
305650,0.00038661,273.34,13.4400,19.1387,3.1259,57311,4836,573
305660,0.00038658,215.92,13.1300,18.0333,3.3587,57941,4334,446
305670,0.00038656,254.46,14.0474,17.3876,3.1329,57841,4438,442
305680,0.00038653,256.30,13.4243,15.7178,3.0252,57616,4648,456
305690,0.00038651,269.89,13.4207,16.2020,3.2454,57554,4641,524
305700,0.00038649,217.60,13.7351,16.4275,3.4038,56716,5277,727
305710,0.00038646,289.76,13.7003,16.2329,3.2599,58158,4205,357
305720,0.00038644,273.00,13.3789,17.8689,3.2315,57363,4773,584
305730,0.00038642,255.85,13.1537,18.9766,3.2351,57749,4540,431
305740,0.00038639,263.15,13.2527,17.9991,3.1843,57260,4979,481
305750,0.00038637,267.71,13.8702,20.5631,3.4183,57285,4925,510
305760,0.00038635,253.45,13.5201,18.9553,3.1879,57771,4458,491
305770,0.00038632,255.73,13.2519,18.1608,3.3379,57765,4492,462
305780,0.00038630,250.73,13.7701,17.7835,3.3624,57531,4697,492
305790,0.00038627,241.69,13.2892,17.6179,3.0864,57182,4965,573
305800,0.00038625,220.22,13.3265,15.4437,3.0850,57308,4844,569
305810,0.00038623,260.27,13.3569,16.4943,3.2786,57495,4672,553
305820,0.00038620,290.38,13.3402,17.1791,3.3376,57552,4688,481
305830,0.00038618,276.65,13.5199,17.8412,2.9400,57859,4399,462
305840,0.00038616,302.27,13.3482,17.3665,3.3117,57372,4810,538
305850,0.00038613,273.67,13.1598,17.3155,3.1497,57694,4562,464
305860,0.00038611,264.72,13.3851,15.7189,3.0651,57275,4901,544
305870,0.00038608,231.45,13.3240,17.2489,3.2819,57307,4917,496
305880,0.00038606,238.16,12.9777,18.6608,3.1738,57387,4755,578
305890,0.00038604,249.82,13.5288,17.1252,3.2292,57168,4949,602
305900,0.00038601,246.85,13.7126,18.9021,3.0445,57381,4809,530
305910,0.00038599,273.10,13.3399,16.6455,3.0696,57619,4651,450
305920,0.00038597,281.25,13.8724,16.9621,3.3255,57685,4553,482
305930,0.00038594,265.17,13.6227,18.9233,3.0845,57360,4765,596
305940,0.00038592,286.40,13.5602,16.5348,3.1382,57224,4885,610
305950,0.00038589,283.27,13.3071,15.5216,3.2958,57661,4606,453
305960,0.00038587,226.33,13.0639,16.8444,3.3648,57722,4494,504
305970,0.00038585,264.67,13.2626,19.8962,3.0763,58081,4233,406
305980,0.00038582,253.24,13.0897,17.1276,3.3071,57629,4611,480
305990,0.00038580,301.13,13.1806,17.5059,3.2490,57773,4455,492
306000,0.00038578,205.67,13.4757,20.0526,3.1641,57740,4486,495
306010,0.00038575,235.01,13.7005,16.1830,3.1061,57546,4655,519
306020,0.00038573,223.07,13.2318,21.3325,3.1102,57609,4625,486
306030,0.00038571,291.88,13.2145,15.9281,3.2564,57648,4534,538
306040,0.00038568,259.63,13.0303,19.3106,3.1265,57596,4657,466
306050,0.00038566,217.79,13.1758,19.6789,3.3393,57649,4595,476
306060,0.00038563,240.52,13.0018,20.4674,3.1554,57321,4776,623
306070,0.00038561,298.77,12.7653,18.2075,3.3215,57825,4470,425
306080,0.00038559,280.51,13.0798,17.9267,2.9581,57458,4736,527
306090,0.00038556,291.68,13.5925,18.0520,3.2035,57209,5016,495
306100,0.00038554,231.24,13.2446,16.4378,3.3088,57288,4867,565
306110,0.00038552,268.92,13.4263,15.6694,3.0700,57394,4800,526
306120,0.00038549,238.08,12.8697,20.1423,3.3635,57416,4772,532
306130,0.00038547,242.91,13.4332,18.2802,3.0997,57326,4827,568
306140,0.00038544,246.37,13.2591,16.3764,3.1428,57383,4793,544
306150,0.00038542,270.23,13.2834,17.9422,3.1788,57416,4749,554
306160,0.00038540,261.25,13.0271,18.5935,3.1333,56636,5373,711
306170,0.00038537,249.47,13.3950,18.7595,3.1562,57462,4735,523
306180,0.00038535,287.97,13.5721,17.5357,3.4138,56835,5241,644
306190,0.00038533,249.08,12.9745,16.2348,3.1886,57293,4871,555
306200,0.00038530,279.08,13.3231,17.0409,3.1616,57109,4965,646
306210,0.00038528,234.90,13.8275,15.8695,3.1749,57043,5045,632
306220,0.00038525,255.18,13.1426,17.7842,3.1530,57552,4671,498
306230,0.00038523,246.51,13.1065,19.3772,3.3067,57658,4646,415
306240,0.00038521,229.54,12.9332,16.5565,3.0513,57493,4623,605
306250,0.00038518,302.77,12.7360,21.3625,3.2126,57258,4861,601
306260,0.00038516,270.30,13.3503,17.2891,3.2155,57559,4645,516
306270,0.00038514,265.65,13.2566,16.7775,3.0719,57241,4918,561
306280,0.00038511,245.92,12.7967,16.5987,3.2170,56973,5092,655
306290,0.00038509,253.33,13.4511,17.9178,3.2284,57902,4417,400
306300,0.00038507,236.95,13.1593,17.5806,3.2437,56845,5235,640
306310,0.00038504,271.08,13.5699,18.6895,3.2772,57308,4891,521
306320,0.00038502,239.58,13.5305,16.9881,3.1691,57277,4885,558
306330,0.00038499,250.90,13.4526,15.9323,3.3661,57290,4781,650
306340,0.00038497,227.69,13.1928,16.2550,3.2806,57303,4866,551
306350,0.00038495,265.81,13.2573,19.2583,3.0897,57538,4684,498
306360,0.00038492,257.22,13.3935,17.1705,3.1799,57742,4554,425
306370,0.00038490,231.13,13.2411,17.2548,3.0918,57938,4393,388
306380,0.00038488,274.76,13.4984,16.4055,3.0705,57357,4777,586
306390,0.00038485,258.84,13.1317,23.3668,3.1658,57631,4647,442
306400,0.00038483,238.26,13.7806,17.2755,3.3676,57866,4441,413
306410,0.00038480,283.53,13.6988,19.2106,3.2473,57795,4510,416
306420,0.00038478,252.58,13.6228,15.5262,3.1511,57736,4504,480
306430,0.00038476,272.96,13.5917,19.9586,3.2402,57616,4684,420
306440,0.00038473,270.33,13.6443,19.9034,3.2159,57254,4856,610
306450,0.00038471,248.23,13.3278,18.5038,3.1366,57297,4848,575
306460,0.00038469,242.36,13.1216,15.8686,3.1518,57600,4629,491
306470,0.00038466,230.91,13.2599,16.3190,3.0835,56832,5283,605
306480,0.00038464,241.21,13.4409,18.2055,3.2464,57183,4963,574
306490,0.00038461,246.47,13.3450,15.7708,3.1398,57189,4930,601
306500,0.00038459,248.60,13.1906,16.9514,3.0885,57402,4740,578
306510,0.00038457,264.73,13.3481,16.6258,3.3476,57719,4563,438
306520,0.00038454,227.74,13.0618,17.5710,3.3199,57213,4892,615
306530,0.00038452,251.06,13.6238,18.1628,3.1573,57334,4812,573
306540,0.00038450,238.70,13.4598,17.3947,2.9158,57519,4696,504
306550,0.00038447,259.23,13.4078,17.9831,3.2713,57736,4549,436
306560,0.00038445,239.52,13.3738,17.2813,3.3007,57703,4561,456
306570,0.00038443,257.00,13.5793,15.5238,3.4125,57321,4869,530
306580,0.00038440,239.49,13.3911,16.6278,3.0539,57587,4570,563
306590,0.00038438,251.11,13.2373,16.7093,3.3048,57470,4726,525
306600,0.00038435,298.18,13.2409,18.5372,3.1217,58176,4191,353
306610,0.00038433,261.28,13.7538,16.5880,3.2209,57235,4965,520
306620,0.00038431,231.33,13.1662,15.7013,2.9286,57159,4901,660
306630,0.00038428,268.62,13.2441,19.9097,3.3956,57510,4725,485
306640,0.00038426,289.37,13.8260,17.7511,3.1852,57570,4680,469
306650,0.00038424,240.84,13.3870,17.1447,3.3554,57598,4674,447
306660,0.00038421,251.95,13.5966,18.1220,3.3323,57628,4610,482
306670,0.00038419,252.31,13.3946,16.9772,3.3137,57249,4896,575
306680,0.00038416,299.28,13.5902,18.0821,3.2216,57453,4758,509
306690,0.00038414,240.68,13.2052,18.5721,3.2350,57609,4618,493
306700,0.00038412,240.37,13.3652,16.8567,3.0761,57603,4584,533
306710,0.00038409,261.91,13.2664,19.3043,3.1669,57589,4608,523
306720,0.00038407,204.18,13.4570,18.1739,3.1569,57019,5057,644
306730,0.00038405,282.79,12.9346,16.7757,3.1688,57352,4816,552
306740,0.00038402,242.09,13.5852,17.1992,3.1668,57484,4713,523
306750,0.00038400,274.85,13.2353,16.6916,3.1111,57726,4502,492
306760,0.00038397,281.88,13.6089,16.7218,3.2545,57232,4886,602
306770,0.00038395,255.88,13.1500,16.9914,3.1082,57802,4424,494
306780,0.00038393,262.80,13.1253,17.6832,3.2432,57588,4616,516
306790,0.00038390,242.03,13.2829,18.6379,3.0512,57649,4578,492
306800,0.00038388,216.60,13.4364,22.2542,3.2754,57582,4635,503
306810,0.00038386,180.78,13.1465,18.1574,3.0698,56945,5122,653
306820,0.00038383,229.25,13.2851,17.6059,3.1578,57151,5016,553
306830,0.00038381,232.41,12.8840,18.2328,3.0346,57225,4947,548
306840,0.00038379,262.22,12.8496,17.4057,3.3576,56890,5174,656
306850,0.00038376,292.44,13.4613,16.5250,2.9719,57849,4433,438
306860,0.00038374,252.82,12.8652,17.2610,3.1627,57545,4652,522
306870,0.00038371,288.07,13.4609,17.1846,2.9294,57531,4713,476
306880,0.00038369,246.43,12.9146,18.1647,3.3441,57326,4819,575
306890,0.00038367,271.27,13.8818,16.4275,3.0027,57808,4446,467
306900,0.00038364,220.83,13.7617,19.0036,3.3844,57174,4962,584
306910,0.00038362,226.51,13.0293,24.0508,3.3048,57393,4784,543
306920,0.00038360,262.80,13.1518,16.9566,3.3864,57535,4676,509
306930,0.00038357,247.91,13.3031,21.1010,3.2313,57768,4540,412
306940,0.00038355,277.27,13.0713,20.5332,3.2680,57548,4664,507
306950,0.00038352,256.35,12.9949,19.1401,3.0671,57892,4376,452
306960,0.00038350,276.36,13.0019,17.9803,3.2766,57581,4651,488
306970,0.00038348,282.02,13.5140,19.8653,3.2341,57488,4685,546
306980,0.00038345,233.10,13.3394,15.7707,3.2328,56983,5078,659
306990,0.00038343,273.59,12.8906,17.4895,3.1823,57166,4969,585
307000,0.00038341,265.81,12.9260,16.2898,3.3448,57712,4554,454
307010,0.00038338,278.71,13.4469,18.6997,3.2079,57716,4538,466
307020,0.00038336,258.35,13.4506,16.5469,3.2933,57341,4817,562
307030,0.00038333,249.28,13.1112,15.9679,3.2227,57206,4932,582
307040,0.00038331,258.01,13.1268,18.5301,3.3845,57111,4984,625
307050,0.00038329,249.17,13.2283,18.4421,3.1011,57626,4577,517
307060,0.00038326,275.22,13.1302,17.5555,3.1102,57427,4739,554
307070,0.00038324,248.44,13.2298,16.4143,3.3102,57128,4975,616
307080,0.00038322,236.01,13.4739,19.5412,3.2159,57095,4995,630
307090,0.00038319,249.91,12.8797,16.1296,3.1401,57191,4978,552
307100,0.00038317,242.25,13.4048,19.2204,3.2981,57489,4738,493
307110,0.00038315,269.54,13.2526,15.4390,3.1384,57656,4551,513
307120,0.00038312,256.28,13.2361,16.5838,3.2257,57357,4845,518
307130,0.00038310,250.86,12.9715,17.6258,3.1591,57562,4657,501
307140,0.00038307,232.51,13.3288,17.5374,3.0768,57561,4690,469
307150,0.00038305,247.19,13.3149,16.4011,3.0589,57314,4831,575
307160,0.00038303,287.81,13.4342,18.4839,3.0815,57543,4702,475
307170,0.00038300,213.98,13.1845,17.2614,3.2586,56298,5628,794
307180,0.00038298,245.07,13.2468,19.0555,3.2311,57642,4536,541
307190,0.00038296,260.30,12.8977,17.2821,3.1563,57630,4588,503
307200,0.00038293,248.78,13.0693,16.4133,3.1822,57418,4776,527
307210,0.00038291,267.54,12.9322,16.4411,3.2592,57436,4739,545
307220,0.00038288,251.77,12.8629,15.5138,3.0619,57165,5007,548
307230,0.00038286,259.53,13.4815,17.6156,3.2886,57518,4674,528
307240,0.00038284,240.44,12.4849,19.2251,3.1007,57702,4527,491
307250,0.00038281,244.99,13.1737,17.5669,3.2929,57895,4355,470
307260,0.00038279,220.16,13.6003,20.6323,3.3289,57557,4655,508
307270,0.00038277,256.72,12.9735,24.2620,3.2353,56949,5135,636
307280,0.00038274,271.32,13.2444,18.4357,3.1165,57564,4629,527
307290,0.00038272,292.60,13.3626,17.7633,3.2414,57681,4577,463
307300,0.00038269,259.66,13.4608,18.6034,3.3222,57654,4573,494
307310,0.00038267,254.18,13.6073,20.9831,3.2246,57334,4815,570
307320,0.00038265,297.16,13.2634,16.2746,3.1107,57760,4512,448
307330,0.00038262,260.19,12.7747,17.5770,3.1569,57741,4505,474
307340,0.00038260,260.84,13.4118,17.4924,3.0439,57469,4783,468
307350,0.00038258,234.24,12.7722,16.4606,3.0297,57684,4538,498
307360,0.00038255,266.91,12.9535,17.6916,3.1413,57440,4775,505
307370,0.00038253,279.68,12.9772,18.1474,3.2039,57097,5055,568
307380,0.00038251,271.57,13.0933,17.7979,3.2468,57121,4958,641
307390,0.00038248,266.82,13.4282,20.2264,3.2219,57712,4506,502
307400,0.00038246,315.24,13.5709,17.9232,3.1551,57750,4486,485
307410,0.00038243,217.76,13.2685,17.4153,3.2224,57391,4752,577
307420,0.00038241,237.65,13.1764,21.4003,3.2011,57290,4869,561
307430,0.00038239,263.31,13.0291,18.5514,3.2588,57680,4611,429
307440,0.00038236,261.94,12.9773,22.3119,3.2936,57725,4549,446
307450,0.00038234,251.90,13.4865,17.0295,3.3748,57522,4674,524
307460,0.00038232,231.05,13.2890,20.6482,3.0610,57276,4883,561
307470,0.00038229,255.09,12.9894,20.6566,3.3411,56962,5087,671
307480,0.00038227,240.32,13.1722,20.4914,3.2580,57503,4661,556
307490,0.00038224,265.18,13.6235,17.4248,3.1691,57488,4730,502
307500,0.00038222,258.18,13.2199,18.2558,3.1568,57764,4500,456
307510,0.00038220,256.10,12.7253,17.1147,3.1322,57556,4625,538
307520,0.00038217,271.32,13.0478,16.1828,3.1580,57266,4914,540
307530,0.00038215,248.00,13.5940,16.8615,3.2345,56942,5113,665
307540,0.00038213,283.05,13.3584,16.9911,3.2785,57409,4751,560
307550,0.00038210,250.05,13.7074,15.9997,3.2151,57661,4609,450
