step,lr,total_its,embed_norm,grad_bb,grad_pfc
108630,0.00085362,477.84,467.2160,6.2467,2.4926
108640,0.00085359,482.48,452.6825,6.6699,2.5416
108650,0.00085357,498.65,441.8454,6.4499,2.3151
108660,0.00085354,486.09,429.7029,6.7355,2.5475
108670,0.00085352,500.90,455.6070,6.1839,2.3481
108680,0.00085350,482.56,456.7300,6.3454,2.6212
108690,0.00085347,498.99,467.6502,6.8283,2.6817
108700,0.00085345,493.40,449.9222,6.3211,2.4722
108710,0.00085343,478.20,465.0874,6.5456,2.4573
108720,0.00085340,483.12,435.0178,6.2381,2.3046
108730,0.00085338,490.39,445.3707,6.3598,2.3393
108740,0.00085335,489.88,460.6311,6.0415,2.2776
108750,0.00085333,490.28,436.4999,6.0944,2.2660
108760,0.00085331,488.11,451.9783,6.5416,2.4563
108770,0.00085328,484.63,444.9290,5.9717,2.3264
108780,0.00085326,492.43,460.6862,6.1714,2.3086
108790,0.00085324,465.71,446.1166,6.0315,2.3851
108800,0.00085321,498.49,458.6270,6.3289,2.5333
108810,0.00085319,503.12,466.8639,6.6779,2.2839
108820,0.00085317,492.65,470.3938,6.5059,2.4641
108830,0.00085314,498.96,440.5267,6.0916,2.3361
108840,0.00085312,494.11,460.4744,6.3210,2.4531
108850,0.00085309,494.37,480.4302,6.2008,2.5603
108860,0.00085307,477.12,495.9207,6.1277,2.4474
108870,0.00085305,499.34,461.0119,6.2354,2.3486
108880,0.00085302,484.63,477.3614,6.1165,2.4178
108890,0.00085300,494.52,450.9574,6.7797,2.6986
108900,0.00085298,483.42,456.5276,6.3866,2.3620
108910,0.00085295,478.76,460.3048,6.1300,2.5615
108920,0.00085293,496.33,429.0110,6.1513,2.4671
108930,0.00085290,477.72,471.5687,6.6339,2.4113
108940,0.00085288,485.05,474.4116,6.3356,2.4674
108950,0.00085286,482.35,475.0044,6.6344,2.4681
108960,0.00085283,487.01,477.6778,6.3137,2.3274
108970,0.00085281,487.15,477.0343,6.7496,2.4098
108980,0.00085279,477.50,424.6395,6.8040,2.6119
108990,0.00085276,485.12,461.3509,6.3336,2.3247
109000,0.00085274,477.66,461.2450,6.1223,2.4859
109010,0.00085271,488.21,479.8258,5.8012,2.3298
109020,0.00085269,493.58,466.7387,6.1587,2.6449
109030,0.00085267,485.28,475.1014,5.8331,2.4867
109040,0.00085264,503.39,459.9910,6.2517,2.4204
109050,0.00085262,491.61,444.0972,6.3086,2.5142
109060,0.00085260,489.66,469.3068,6.4050,2.3472
109070,0.00085257,488.62,442.9601,6.5084,2.4844
109080,0.00085255,485.39,448.5524,6.4337,2.3269
109090,0.00085253,499.24,439.4022,7.0135,2.3856
109100,0.00085250,491.18,465.8179,6.2401,2.4246
109110,0.00085248,480.68,454.0629,6.8498,2.4625
109120,0.00085245,496.02,474.7720,6.0778,2.2370
109130,0.00085243,492.64,444.7708,6.9034,2.2995
109140,0.00085241,491.71,458.7323,6.8873,2.3731
109150,0.00085238,502.13,456.2652,6.5126,2.4145
109160,0.00085236,468.03,460.2616,5.9004,2.4967
109170,0.00085234,491.56,460.9996,5.9392,2.3839
109180,0.00085231,496.51,466.2912,6.0065,2.4283
109190,0.00085229,487.43,461.0223,6.2933,2.5079
109200,0.00085226,485.40,472.1164,6.4040,2.4684
109210,0.00085224,486.00,478.3087,5.9335,2.5687
109220,0.00085222,483.24,467.7267,6.0916,2.4218
109230,0.00085219,492.35,455.7401,6.8375,2.5461
109240,0.00085217,494.23,458.5899,6.3696,2.4142
109250,0.00085215,477.67,445.2459,6.1644,2.3741
109260,0.00085212,480.97,454.6226,6.6641,2.3912
109270,0.00085210,492.72,464.5397,6.0619,2.5469
109280,0.00085207,486.03,488.8994,6.4883,2.4353
109290,0.00085205,480.68,468.2847,6.4914,2.3684
109300,0.00085203,491.21,458.5944,6.0717,2.3433
109310,0.00085200,489.12,456.1110,6.6061,2.3834
109320,0.00085198,485.64,434.7359,6.4597,2.4553
109330,0.00085196,463.62,452.6856,6.4703,2.5013
109340,0.00085193,488.49,441.5886,6.3519,2.4989
109350,0.00085191,492.71,430.5241,6.1969,2.3417
109360,0.00085189,501.37,454.0255,6.0933,2.3976
109370,0.00085186,488.46,489.5267,6.4232,2.3384
109380,0.00085184,486.86,473.7469,6.4298,2.6364
109390,0.00085181,498.36,465.6427,6.7531,2.3740
109400,0.00085179,491.88,467.2254,6.3298,2.3206
109410,0.00085177,485.88,470.5918,6.1320,2.4254
109420,0.00085174,497.82,462.8701,6.0162,2.3075
109430,0.00085172,494.86,480.7310,6.4402,2.3566
109440,0.00085170,488.96,462.8853,6.7791,2.5174
109450,0.00085167,482.34,461.3150,6.3805,2.4154
109460,0.00085165,482.85,459.8628,7.2672,2.6376
109470,0.00085162,491.53,442.7670,6.3985,2.2794
109480,0.00085160,484.52,457.1699,6.3152,2.4087
109490,0.00085158,484.56,450.8877,6.7222,2.3505
109500,0.00085155,481.24,454.7479,6.3194,2.5221
109510,0.00085153,476.99,469.4409,6.2125,2.2534
109520,0.00085151,486.13,465.0425,6.0797,2.6241
109530,0.00085148,375.92,449.8434,6.7806,2.4679
109540,0.00085146,487.25,444.7272,6.3908,2.3816
109550,0.00085143,490.93,457.5502,7.0173,2.4791
109560,0.00085141,483.66,460.7294,6.5849,2.5100
109570,0.00085139,485.80,476.2112,6.5554,2.3166
109580,0.00085136,490.36,462.0515,6.6045,2.4956
109590,0.00085134,483.29,498.8434,6.3884,2.2982
109600,0.00085132,488.78,480.7346,6.2621,2.4247
109610,0.00085129,485.52,444.2106,6.1993,2.5198
109620,0.00085127,472.55,467.5524,6.1751,2.4336
109630,0.00085125,489.77,464.2259,6.1864,2.6000
109640,0.00085122,480.99,446.6496,6.5906,2.3248
109650,0.00085120,480.72,482.6365,6.1732,2.4972
109660,0.00085117,483.30,480.0598,6.1656,2.4674
109670,0.00085115,496.46,463.6298,6.7538,2.5348
109680,0.00085113,493.59,472.5060,6.0376,2.3111
109690,0.00085110,473.99,481.0087,6.1762,2.3695
109700,0.00085108,480.74,465.8127,6.6270,2.4880
109710,0.00085106,491.72,445.0349,6.5549,2.4501
109720,0.00085103,481.78,465.5586,6.1874,2.3929
109730,0.00085101,505.23,466.5835,6.0688,2.4559
109740,0.00085098,490.05,437.7690,6.6992,2.3774
109750,0.00085096,483.25,468.5524,5.9762,2.3466
109760,0.00085094,485.45,446.2650,6.0574,2.4238
109770,0.00085091,480.54,431.7992,6.5640,2.4172
109780,0.00085089,490.14,445.6919,6.3271,2.3312
109790,0.00085087,481.68,446.4889,6.2850,2.2699
109800,0.00085084,491.66,444.3365,6.0955,2.3729
109810,0.00085082,477.75,469.0776,6.1789,2.3567
109820,0.00085079,484.74,470.3458,5.9556,2.3222
109830,0.00085077,479.02,476.0942,6.1120,2.4123
109840,0.00085075,478.37,451.6226,5.9645,2.4206
109850,0.00085072,483.53,474.5013,6.3710,2.4535
109860,0.00085070,478.19,461.2710,6.4961,2.4481
109870,0.00085068,481.29,454.4266,6.4922,2.3404
109880,0.00085065,488.75,466.9703,6.4970,2.3654
109890,0.00085063,477.62,480.3425,6.5410,2.3984
109900,0.00085061,488.16,445.2487,6.8329,2.4370
109910,0.00085058,488.30,444.7637,6.5232,2.3013
109920,0.00085056,497.67,467.5363,5.8729,2.3566
109930,0.00085053,482.35,458.6262,6.3676,2.4249
109940,0.00085051,483.36,450.6653,6.5867,2.4175
109950,0.00085049,481.68,472.5603,7.0208,2.4462
109960,0.00085046,489.14,470.1818,6.6726,2.4217
109970,0.00085044,489.74,468.9527,6.5221,2.4601
109980,0.00085042,483.89,486.1999,6.2212,2.5390
109990,0.00085039,492.27,476.3221,6.6353,2.3368
110000,0.00085037,391.86,461.0031,6.1696,2.4291
110010,0.00085034,486.15,441.8862,6.5172,2.5382
110020,0.00085032,490.23,444.4857,6.1889,2.4032
110030,0.00085030,502.69,484.2000,6.3434,2.3283
110040,0.00085027,497.04,469.1043,6.4035,2.5688
110050,0.00085025,491.70,472.3986,6.3571,2.3867
110060,0.00085023,476.73,452.7181,6.5049,2.5267
110070,0.00085020,477.71,472.1403,6.6336,2.3765
110080,0.00085018,485.47,447.5349,6.5409,2.5234
110090,0.00085015,483.54,439.7817,6.1638,2.3997
110100,0.00085013,480.77,450.0099,6.2587,2.5075
110110,0.00085011,483.34,472.1523,6.3332,2.4416
110120,0.00085008,480.45,464.6180,6.0739,2.3986
110130,0.00085006,485.85,449.8287,6.4121,2.5557
110140,0.00085004,482.55,447.5530,6.4593,2.4549
110150,0.00085001,489.68,436.2186,6.4468,2.3790
110160,0.00084999,489.87,479.1618,6.0942,2.4107
110170,0.00084997,486.16,455.8559,6.1209,2.4792
110180,0.00084994,483.02,461.5148,6.5593,2.4487
110190,0.00084992,478.40,473.4350,6.0365,2.2003
110200,0.00084989,495.79,482.2454,6.2734,2.3019
110210,0.00084987,484.03,467.3650,6.1233,2.4029
110220,0.00084985,500.90,438.7694,6.5216,2.4098
110230,0.00084982,478.60,469.2970,6.7416,2.4470
110240,0.00084980,501.53,449.6571,6.1804,2.6272
110250,0.00084978,486.56,466.9893,6.4915,2.3683
110260,0.00084975,480.56,448.5262,6.6062,2.3532
110270,0.00084973,498.09,456.8959,6.4544,2.6021
110280,0.00084970,487.91,459.3298,6.3009,2.5352
110290,0.00084968,497.35,448.1988,6.4734,2.5324
110300,0.00084966,492.34,457.0120,6.1422,2.5381
110310,0.00084963,496.33,448.4139,6.6121,2.3152
110320,0.00084961,487.14,475.3795,5.9695,2.3088
110330,0.00084959,495.47,456.1738,6.4532,2.3510
110340,0.00084956,474.60,434.6010,6.1141,2.4161
110350,0.00084954,495.72,458.9976,5.9307,2.5084
110360,0.00084951,475.64,447.3748,6.2577,2.4956
110370,0.00084949,496.50,441.3379,6.4463,2.5495
110380,0.00084947,471.45,463.2385,6.6310,2.3813
110390,0.00084944,487.44,465.9784,6.9762,2.4186
110400,0.00084942,480.53,466.6223,6.0807,2.5062
110410,0.00084940,476.33,466.5089,6.2449,2.2908
110420,0.00084937,493.90,466.8192,6.2927,2.4008
110430,0.00084935,478.44,473.4719,6.4754,2.2826
110440,0.00084933,486.12,469.0402,6.2046,2.3381
110450,0.00084930,474.36,466.9887,6.1489,2.4472
110460,0.00084928,493.31,441.2278,6.2279,2.4158
110470,0.00084925,475.19,432.8037,6.0980,2.5768
110480,0.00084923,496.54,464.7424,6.1475,2.3371
110490,0.00084921,485.23,461.4197,6.0891,2.4775
110500,0.00084918,487.54,447.9914,6.3832,2.3943
110510,0.00084916,498.83,489.1875,6.1436,2.3888
110520,0.00084914,485.49,462.1210,6.2672,2.5907
110530,0.00084911,494.60,463.4485,6.8236,2.3797
110540,0.00084909,471.91,449.1720,6.7524,2.4638
110550,0.00084906,486.51,435.4321,6.5966,2.3949
110560,0.00084904,481.71,456.2797,6.2086,2.4776
110570,0.00084902,495.28,466.2344,6.1929,2.3427
110580,0.00084899,466.55,457.9136,6.4191,2.4403
110590,0.00084897,487.51,459.4221,6.4621,2.4852
110600,0.00084895,490.20,451.9636,6.5226,2.4394
110610,0.00084892,480.61,442.1070,6.4153,2.3986
110620,0.00084890,486.97,451.8941,6.2007,2.5178
110630,0.00084887,493.47,461.8495,6.7986,2.3999
110640,0.00084885,491.03,451.0596,6.3121,2.4735
110650,0.00084883,485.15,457.6723,6.4530,2.3367
110660,0.00084880,498.85,421.1890,6.7075,2.4407
110670,0.00084878,502.46,471.0710,6.4768,2.4900
110680,0.00084876,496.45,478.5197,6.4350,2.6200
110690,0.00084873,491.73,456.1444,6.3580,2.2531
110700,0.00084871,480.91,470.4034,6.4399,2.3451
110710,0.00084869,498.68,464.0600,6.4954,2.3766
110720,0.00084866,482.26,469.5420,6.0647,2.4569
110730,0.00084864,478.85,445.7933,7.1348,2.4111
110740,0.00084861,483.81,460.6642,6.5262,2.5859
110750,0.00084859,476.65,461.9807,6.1371,2.4688
110760,0.00084857,489.75,443.6047,6.3697,2.3409
110770,0.00084854,492.35,431.1520,6.3991,2.2708
110780,0.00084852,495.85,446.6672,6.3078,2.4362
110790,0.00084850,493.70,444.2298,6.3112,2.4086
110800,0.00084847,494.56,457.1610,6.3775,2.3590
110810,0.00084845,483.11,447.0590,6.3070,2.4440
110820,0.00084842,498.32,432.6802,6.3859,2.3961
110830,0.00084840,472.04,444.7731,6.2536,2.3946
110840,0.00084838,486.18,462.8039,6.4457,2.4114
110850,0.00084835,474.45,482.0604,6.5257,2.3182
110860,0.00084833,499.14,446.2018,6.2463,2.4547
110870,0.00084831,490.57,441.7396,6.4167,2.4468
110880,0.00084828,488.48,432.4921,6.4907,2.4249
110890,0.00084826,491.52,468.4814,6.6513,2.4941
110900,0.00084823,500.15,452.5901,6.0737,2.3209
110910,0.00084821,494.73,455.1359,6.4154,2.5472
110920,0.00084819,478.69,455.7078,6.6999,2.4487
110930,0.00084816,499.77,457.3616,6.1877,2.4452
110940,0.00084814,486.80,460.1255,6.7877,2.3928
110950,0.00084812,483.89,470.6512,6.5313,2.4790
110960,0.00084809,496.95,453.6122,6.4609,2.3995
110970,0.00084807,494.23,462.0389,6.5054,2.4470
110980,0.00084805,483.64,457.2188,6.6540,2.5270
110990,0.00084802,494.11,446.4813,6.4131,2.2600
111000,0.00084800,498.79,452.7684,6.5065,2.3083
111010,0.00084797,477.41,432.6297,6.2883,2.4640
111020,0.00084795,472.85,453.2290,6.5176,2.3679
111030,0.00084793,493.33,472.2136,6.1812,2.3560
111040,0.00084790,500.85,496.4134,6.4104,2.3227
111050,0.00084788,494.28,450.8821,6.6456,2.4224
111060,0.00084786,492.30,466.5709,6.1800,2.3424
111070,0.00084783,493.83,471.6853,6.2965,2.3894
111080,0.00084781,476.28,461.6205,6.3578,2.3689
111090,0.00084778,495.83,470.8845,6.2591,2.4571
111100,0.00084776,496.94,462.4996,6.3212,2.1820
111110,0.00084774,497.21,489.1409,6.5999,2.3742
111120,0.00084771,506.34,450.3707,6.6502,2.3258
111130,0.00084769,490.52,433.2186,6.4100,2.4866
111140,0.00084767,489.32,434.0544,6.5741,2.4886
111150,0.00084764,475.20,443.7546,6.1745,2.4813
111160,0.00084762,501.00,457.3883,5.9530,2.3140
111170,0.00084759,487.29,433.1418,6.5161,2.2797
111180,0.00084757,490.33,461.4452,6.9220,2.3235
111190,0.00084755,490.44,465.5040,5.9764,2.4140
111200,0.00084752,487.37,454.7883,6.7084,2.4363
111210,0.00084750,485.74,462.5297,6.2639,2.5263
111220,0.00084748,474.99,455.8746,5.9966,2.4073
111230,0.00084745,484.26,472.3622,6.4783,2.4435
111240,0.00084743,490.46,454.0693,6.4373,2.4895
111250,0.00084741,487.43,440.0105,6.6774,2.5387
111260,0.00084738,483.64,456.3964,6.4071,2.3710
111270,0.00084736,490.49,453.7311,6.0996,2.4837
111280,0.00084733,489.59,462.5313,6.6470,2.5800
111290,0.00084731,481.20,456.9623,6.6733,2.3121
111300,0.00084729,484.96,440.3875,6.3134,2.3448
111310,0.00084726,494.85,471.3537,6.2168,2.4671
111320,0.00084724,484.26,463.1109,6.5519,2.2526
111330,0.00084722,496.15,454.0298,6.4263,2.3645
111340,0.00084719,487.50,446.8574,6.3834,2.3928
111350,0.00084717,494.40,464.8780,6.5817,2.3199
111360,0.00084714,502.80,438.2154,6.5507,2.6185
111370,0.00084712,497.81,458.7529,6.2967,2.4474
111380,0.00084710,492.87,455.4647,6.4497,2.4313
111390,0.00084707,491.38,435.8980,7.7000,2.6386
111400,0.00084705,498.19,456.5373,6.1109,2.4924
111410,0.00084703,495.12,441.7179,6.1342,2.4580
111420,0.00084700,486.06,436.3776,6.3131,2.3956
111430,0.00084698,490.23,444.9153,6.8351,2.4937
111440,0.00084695,478.16,430.6768,6.0706,2.3688
111450,0.00084693,481.15,443.5981,6.6305,2.3517
111460,0.00084691,486.82,456.9512,6.5466,2.3746
111470,0.00084688,496.53,466.0520,6.2783,2.4954
111480,0.00084686,493.72,454.9381,6.0758,2.3825
111490,0.00084684,493.99,443.7061,6.1428,2.4000
111500,0.00084681,476.21,440.5976,6.4512,2.4515
111510,0.00084679,485.91,457.4298,6.1497,2.3753
111520,0.00084677,483.31,453.8047,6.4000,2.4219
111530,0.00084674,489.52,450.3442,6.7166,2.2925
111540,0.00084672,487.37,457.8123,6.3691,2.3433
111550,0.00084669,484.25,451.1598,6.2061,2.4832
111560,0.00084667,483.26,439.3610,6.6285,2.3069
111570,0.00084665,488.44,442.3168,6.2255,2.4658
111580,0.00084662,480.96,434.5336,6.4363,2.5077
111590,0.00084660,482.05,470.2281,6.0017,2.2781
111600,0.00084658,483.15,429.9000,6.0569,2.4503
111610,0.00084655,479.54,430.7343,6.8183,2.3239
111620,0.00084653,488.18,440.2988,6.5993,2.3793
111630,0.00084650,489.06,441.3818,7.1315,2.5120
111640,0.00084648,498.24,415.4909,6.0203,2.5158
111650,0.00084646,469.49,452.1447,6.1232,2.3764
111660,0.00084643,474.29,469.3389,6.2367,2.2532
111670,0.00084641,469.34,438.6301,7.3467,2.4900
111680,0.00084639,496.59,442.3055,6.2201,2.3628
111690,0.00084636,494.35,430.5080,7.3287,2.4728
111700,0.00084634,498.70,420.0362,6.2535,2.5804
111710,0.00084631,490.30,446.1145,6.4995,2.3803
111720,0.00084629,502.10,462.0987,6.4479,2.6197
111730,0.00084627,487.03,436.0942,6.2981,2.2971
111740,0.00084624,492.62,450.2960,6.2201,2.5778
111750,0.00084622,481.89,473.1884,6.2369,2.2806
111760,0.00084620,469.20,437.9125,6.4978,2.4915
111770,0.00084617,486.63,452.6188,6.6242,2.2615
111780,0.00084615,498.35,436.3141,6.6406,2.4426
111790,0.00084613,481.69,450.0335,6.5980,2.3230
111800,0.00084610,485.05,463.6175,6.1758,2.4257
111810,0.00084608,490.63,484.3212,5.8073,2.2841
111820,0.00084605,484.02,445.6045,6.1838,2.4965
111830,0.00084603,490.62,454.0287,6.4677,2.3634
111840,0.00084601,494.37,472.3608,6.1260,2.4355
111850,0.00084598,484.41,445.6027,5.9562,2.3607
111860,0.00084596,481.47,430.8088,6.4876,2.4422
111870,0.00084594,488.25,435.6746,6.5247,2.4932
111880,0.00084591,485.76,439.3024,6.3358,2.3821
111890,0.00084589,482.13,451.1860,6.5751,2.4790
111900,0.00084586,480.56,435.1279,6.5180,2.3415
111910,0.00084584,476.41,455.4807,6.4341,2.4102
111920,0.00084582,491.38,449.5947,6.5105,2.5296
111930,0.00084579,489.04,431.0534,6.5048,2.3358
111940,0.00084577,495.50,447.6901,6.2523,2.4712
111950,0.00084575,495.70,456.3504,6.5473,2.3198
111960,0.00084572,479.54,452.6182,7.9584,2.3915
111970,0.00084570,489.63,484.5822,6.0237,2.4417
111980,0.00084567,481.90,455.1971,6.1229,2.3122
111990,0.00084565,494.18,478.0083,6.8254,2.4648
112000,0.00084563,394.07,443.5754,6.3552,2.4261
112010,0.00084560,482.71,437.3817,6.7229,2.2646
112020,0.00084558,496.26,461.4172,6.4533,2.3661
112030,0.00084556,497.76,454.6723,5.8285,2.3393
112040,0.00084553,486.89,472.1166,6.2412,2.3892
112050,0.00084551,497.37,451.0792,6.6587,2.4757
112060,0.00084549,489.84,437.9155,6.6477,2.3560
112070,0.00084546,496.63,466.8120,6.9991,2.4108
112080,0.00084544,489.42,446.5869,6.6644,2.4719
112090,0.00084541,478.70,436.7783,6.8077,2.4193
112100,0.00084539,477.92,447.5524,6.3580,2.3376
112110,0.00084537,493.96,452.6802,5.9908,2.5345
112120,0.00084534,487.39,442.9438,6.3644,2.4136
112130,0.00084532,486.29,461.3413,6.2386,2.4558
112140,0.00084530,482.32,447.5252,6.7215,2.6087
112150,0.00084527,482.74,443.8392,6.4243,2.4147
112160,0.00084525,484.45,431.9965,6.3026,2.4581
112170,0.00084522,490.20,467.2126,6.3233,2.3412
112180,0.00084520,489.17,454.4226,6.1846,2.4203
112190,0.00084518,476.73,470.8582,6.4265,2.4289
112200,0.00084515,491.27,440.2228,6.9959,2.3234
112210,0.00084513,478.72,450.3782,6.8379,2.4590
112220,0.00084511,483.17,444.9215,6.7275,2.5381
112230,0.00084508,495.22,435.1737,6.4053,2.5396
112240,0.00084506,493.85,468.7625,5.8094,2.3672
112250,0.00084503,490.73,436.5483,6.2087,2.3382
112260,0.00084501,486.46,438.5399,6.8030,2.4620
112270,0.00084499,498.24,427.2383,6.4647,2.4322
112280,0.00084496,488.10,446.3454,6.5156,2.5412
112290,0.00084494,470.09,444.3098,6.1029,2.4087
112300,0.00084492,473.80,451.1985,6.0934,2.2884
112310,0.00084489,497.77,446.0002,6.3379,2.4960
112320,0.00084487,503.82,453.8443,6.3222,2.4868
112330,0.00084485,488.33,435.5345,6.2546,2.4760
112340,0.00084482,502.78,418.7185,6.1801,2.4317
112350,0.00084480,494.41,464.8879,6.0152,2.6134
112360,0.00084477,478.78,469.2106,6.4532,2.4669
112370,0.00084475,476.42,444.2104,6.7179,2.5236
112380,0.00084473,477.36,445.0199,6.0751,2.4417
112390,0.00084470,496.95,460.7707,6.5527,2.3040
112400,0.00084468,494.39,459.8914,6.4291,2.4395
112410,0.00084466,481.43,454.9917,6.3322,2.2757
112420,0.00084463,490.04,429.1652,6.5388,2.4667
112430,0.00084461,493.42,432.3944,6.5628,2.4054
112440,0.00084458,493.43,437.5819,6.7396,2.3882
112450,0.00084456,490.50,434.8306,7.0394,2.2811
112460,0.00084454,482.01,452.9922,6.2229,2.3321
112470,0.00084451,478.96,445.3933,6.5405,2.4695
112480,0.00084449,490.17,451.7116,6.5588,2.4420
112490,0.00084447,486.98,450.9943,6.4327,2.3790
112500,0.00084444,488.75,441.5330,6.5854,2.5319
112510,0.00084442,484.09,437.8303,6.5490,2.3771
112520,0.00084439,490.18,453.0738,7.0642,2.5013
112530,0.00084437,477.53,438.6165,6.5189,2.3714
112540,0.00084435,483.20,441.2017,6.0710,2.5086
112550,0.00084432,482.21,440.8437,6.4164,2.3952
112560,0.00084430,486.83,445.3341,6.6437,2.3295
112570,0.00084428,484.85,441.0754,6.5797,2.6318
112580,0.00084425,478.91,419.9824,6.7194,2.4246
112590,0.00084423,489.92,446.5140,6.2760,2.4940
112600,0.00084421,499.57,475.0149,6.7841,2.4371
112610,0.00084418,482.94,456.4570,6.8737,2.4097
112620,0.00084416,475.67,439.2353,6.3899,2.3333
112630,0.00084413,492.56,456.7189,6.1385,2.5283
112640,0.00084411,474.74,435.6104,6.0839,2.3991
112650,0.00084409,500.07,453.1788,6.2229,2.5991
112660,0.00084406,481.54,444.3890,5.8655,2.4652
112670,0.00084404,489.77,439.9421,6.1004,2.4919
112680,0.00084402,494.22,442.9376,6.2099,2.4279
112690,0.00084399,495.98,442.6585,6.1334,2.3358
112700,0.00084397,494.77,461.0002,6.9145,2.3523
112710,0.00084394,488.62,484.5566,6.6228,2.6231
112720,0.00084392,387.73,461.8951,6.6617,2.5024
112730,0.00084390,491.80,453.4645,6.5493,2.6123
112740,0.00084387,486.74,446.4995,5.9282,2.3514
112750,0.00084385,484.93,428.8777,6.3819,2.4478
112760,0.00084383,486.31,435.1806,6.3227,2.3307
112770,0.00084380,478.30,453.1196,6.9781,2.4375
112780,0.00084378,488.98,435.6704,6.4029,2.5079
112790,0.00084375,477.74,429.2552,6.7363,2.3986
112800,0.00084373,477.51,443.4263,6.1299,2.2482
112810,0.00084371,489.15,444.0765,6.6754,2.2643
112820,0.00084368,385.67,449.1068,6.2513,2.5913
112830,0.00084366,475.02,454.4884,6.6409,2.5553
112840,0.00084364,381.88,458.6193,6.1245,2.5136
112850,0.00084361,487.50,453.1687,6.5126,2.5373
112860,0.00084359,479.85,433.0428,6.5477,2.4402
112870,0.00084357,495.61,440.1596,6.7157,2.5047
112880,0.00084354,490.48,433.4365,6.7310,2.2976
112890,0.00084352,477.88,433.9664,6.6280,2.4167
112900,0.00084349,480.01,451.7852,6.4319,2.5854
112910,0.00084347,485.41,452.8518,6.3984,2.6101
112920,0.00084345,477.67,438.4370,6.1238,2.5225
112930,0.00084342,478.28,464.1746,6.4482,2.5650
112940,0.00084340,482.83,451.2308,6.4969,2.5122
112950,0.00084338,483.64,446.5726,6.3783,2.3362
112960,0.00084335,484.64,443.4524,6.4339,2.6043
112970,0.00084333,479.97,461.1769,5.9554,2.3053
112980,0.00084330,495.43,428.5950,7.2677,2.3982
112990,0.00084328,487.10,448.7588,6.3823,2.4061
113000,0.00084326,495.33,430.4422,6.5135,2.5257
113010,0.00084323,492.16,432.8979,6.0173,2.4216
