step,lr,total_its,embed_norm,grad_bb,grad_pfc,p16,p32,p64
180020,0.00068440,438.86,23.2687,8.4712,2.7809,57234,4858,628
180030,0.00068437,447.16,22.7671,8.3235,2.6101,57747,4546,428
180040,0.00068435,447.41,23.1242,8.8688,2.6634,57530,4739,451
180050,0.00068432,429.81,23.6333,8.2076,2.8913,57404,4734,581
180060,0.00068430,434.78,23.3735,8.8898,2.6210,57570,4746,404
180070,0.00068428,466.41,23.1985,8.0692,2.9726,57815,4434,471
180080,0.00068425,463.57,23.1316,8.9325,2.8051,57108,4952,661
180090,0.00068423,428.63,23.6644,8.9499,2.5357,57354,4840,525
180100,0.00068421,466.41,22.9497,8.6644,2.5975,57428,4747,544
180110,0.00068418,459.44,24.0551,8.6969,2.6175,57602,4643,475
180120,0.00068416,447.63,23.8033,8.1563,2.8480,56803,5258,658
180130,0.00068413,477.03,23.8883,8.7565,2.6822,57599,4585,536
180140,0.00068411,425.17,23.7555,8.8964,2.7268,57582,4652,486
180150,0.00068409,449.68,23.4353,9.1496,2.8107,57542,4644,533
180160,0.00068406,434.14,23.5678,8.5214,2.7303,57674,4567,479
180170,0.00068404,455.88,23.6923,8.4954,2.7422,57455,4762,504
180180,0.00068402,459.97,22.2717,8.5394,2.6172,57516,4626,578
180190,0.00068399,448.86,23.5120,8.3426,2.8237,57455,4726,539
180200,0.00068397,437.08,23.3211,8.9828,2.8376,57619,4623,478
180210,0.00068394,393.90,23.2908,9.7419,2.5720,57359,4835,526
180220,0.00068392,473.67,23.1683,9.9526,2.6995,57340,4786,594
180230,0.00068390,453.85,23.2059,8.6164,2.7480,56925,5125,670
180240,0.00068387,446.78,23.6612,8.5461,2.7288,57431,4793,496
180250,0.00068385,456.97,23.6179,8.8769,2.7399,57542,4698,479
180260,0.00068383,459.87,23.8192,8.2516,2.6393,57812,4500,408
180270,0.00068380,449.31,22.8277,8.1819,2.6348,57990,4315,415
180280,0.00068378,435.87,22.9978,7.9804,2.6810,57600,4616,504
180290,0.00068376,462.91,22.8538,8.9124,2.7113,57538,4671,512
180300,0.00068373,409.44,22.8738,9.6794,2.6363,57451,4784,485
180310,0.00068371,450.02,23.3959,8.8643,2.7055,57488,4675,557
180320,0.00068368,450.04,23.6941,9.4364,2.9319,56840,5173,707
180330,0.00068366,449.96,24.1115,9.8515,2.6954,57263,4901,556
180340,0.00068364,437.82,23.4663,8.9499,2.6294,57456,4690,575
180350,0.00068361,451.00,22.5057,8.7282,2.6755,57914,4424,382
180360,0.00068359,443.36,23.3959,8.9518,2.6251,56903,5164,654
180370,0.00068357,476.29,22.9333,8.4540,2.6450,57271,4855,594
180380,0.00068354,481.51,23.7466,8.6614,2.6997,57789,4498,433
180390,0.00068352,381.08,23.4399,8.7901,2.7501,57772,4465,482
180400,0.00068349,438.16,24.0905,8.4042,2.5780,57422,4731,567
180410,0.00068347,413.15,22.7046,8.5107,2.7376,57187,4899,634
180420,0.00068345,457.80,24.4373,9.3603,2.8162,57448,4753,519
180430,0.00068342,431.60,23.0318,8.9076,2.8349,57283,4870,566
180440,0.00068340,457.46,23.6395,8.2860,2.5660,57951,4335,434
180450,0.00068338,456.20,23.8722,7.9732,2.6979,57174,4973,573
180460,0.00068335,460.31,23.5747,8.8863,2.7933,57568,4646,506
180470,0.00068333,458.54,23.9833,8.7997,2.6313,57357,4865,498
180480,0.00068330,428.34,23.0600,8.6075,2.6398,57536,4655,529
180490,0.00068328,448.97,22.8865,8.5475,2.8568,57541,4664,515
180500,0.00068326,448.91,23.2910,8.7170,2.7269,57641,4605,474
180510,0.00068323,428.90,23.5667,8.6336,2.5463,57362,4777,581
180520,0.00068321,460.22,23.5774,8.7095,2.6209,57805,4473,443
180530,0.00068319,446.85,23.9314,8.2950,2.6752,57408,4783,529
180540,0.00068316,420.37,24.0147,8.6622,2.5897,57240,4989,490
180550,0.00068314,418.45,23.3194,8.9332,2.7023,57667,4599,454
180560,0.00068312,456.11,23.4310,8.9561,2.6792,57771,4483,466
180570,0.00068309,464.01,23.7353,8.4126,2.6334,56924,5128,669
180580,0.00068307,464.68,22.8205,9.4309,2.7116,57792,4421,507
180590,0.00068304,447.28,23.1119,8.1615,2.8347,57526,4656,538
180600,0.00068302,467.28,23.1868,8.5930,2.6878,57655,4554,511
180610,0.00068300,422.89,22.7055,8.9552,2.7621,57855,4426,439
180620,0.00068297,462.76,23.2319,9.0625,2.7915,57796,4471,453
180630,0.00068295,426.23,23.4552,8.3268,2.6385,57673,4546,501
180640,0.00068293,417.55,23.3628,9.2664,2.7602,57326,4826,569
180650,0.00068290,449.28,23.8311,8.4382,2.6668,57550,4657,513
180660,0.00068288,450.74,23.7211,8.9816,2.7505,57680,4591,448
180670,0.00068285,468.57,23.0812,7.7219,2.6762,57123,5050,548
180680,0.00068283,455.42,23.5302,8.7407,2.8229,57537,4639,544
180690,0.00068281,386.24,23.0107,8.7415,2.5878,57800,4496,423
180700,0.00068278,412.17,22.9754,10.5157,2.8194,57489,4720,511
180710,0.00068276,452.02,23.2290,9.3063,2.6553,57355,4806,559
180720,0.00068274,452.04,23.1488,9.7642,2.6257,57856,4438,426
180730,0.00068271,437.03,22.3530,10.1149,2.8430,57624,4614,482
180740,0.00068269,451.09,23.3130,8.8548,2.6473,57707,4569,445
180750,0.00068266,408.93,24.2297,7.8773,2.5862,57233,4862,625
180760,0.00068264,411.90,22.8960,9.4496,2.7560,57606,4626,488
180770,0.00068262,461.52,23.4117,8.5707,2.7223,57351,4859,510
180780,0.00068259,413.39,23.4429,9.2039,2.7575,56900,5151,669
180790,0.00068257,466.33,22.9309,8.0437,2.4644,57720,4529,471
180800,0.00068255,466.29,24.7007,8.0717,2.6964,57415,4737,568
180810,0.00068252,456.89,23.0367,9.2376,2.7771,57602,4616,502
180820,0.00068250,468.90,22.6735,8.9433,2.6797,57679,4582,458
180830,0.00068248,457.22,23.0967,8.0036,2.6876,57036,5087,597
180840,0.00068245,429.98,23.5874,8.4321,2.6101,57512,4686,522
180850,0.00068243,441.17,23.3276,8.4693,2.6100,57615,4670,436
180860,0.00068240,446.92,23.6318,8.7546,2.8621,57552,4660,508
180870,0.00068238,456.82,23.4218,8.5819,2.6806,57455,4719,546
180880,0.00068236,446.37,23.4624,7.9401,2.6790,57214,4914,593
180890,0.00068233,431.83,24.3138,8.9505,2.7995,57260,4933,527
180900,0.00068231,435.97,22.5567,8.1569,2.6459,57757,4476,487
180910,0.00068229,472.95,22.4357,8.2038,2.6276,57712,4514,494
180920,0.00068226,473.72,22.6505,8.2783,2.7025,57639,4603,478
180930,0.00068224,456.67,23.3816,8.2358,2.8389,57426,4804,490
180940,0.00068221,429.78,22.8896,8.9212,2.6339,57621,4574,525
180950,0.00068219,451.43,22.9643,8.6020,2.6241,57753,4504,464
180960,0.00068217,449.98,23.3182,8.2552,2.5578,57667,4581,472
180970,0.00068214,463.91,23.0207,8.0445,2.8542,57507,4662,551
180980,0.00068212,441.91,23.2155,8.3516,2.6252,57370,4802,548
180990,0.00068210,410.90,23.6847,9.5026,2.6896,57494,4652,573
181000,0.00068207,447.53,23.1759,9.5484,2.8868,57608,4641,471
181010,0.00068205,461.26,23.6156,8.3488,2.7811,57777,4455,488
181020,0.00068202,474.54,22.9479,9.3472,2.7791,57521,4650,549
181030,0.00068200,424.44,23.3076,8.2819,2.7452,57277,4868,575
181040,0.00068198,452.49,22.7162,8.4836,2.7799,57283,4845,591
181050,0.00068195,456.64,23.4129,9.1047,2.7262,57284,4893,543
181060,0.00068193,463.00,23.4432,9.0264,2.6033,57263,4872,585
181070,0.00068191,471.55,24.0429,9.9774,2.8093,57838,4454,428
181080,0.00068188,434.40,23.1613,8.6025,2.7605,57095,5040,585
181090,0.00068186,453.12,22.7656,9.7148,2.6771,57340,4842,538
181100,0.00068184,402.50,23.1951,10.0352,2.6621,57247,4910,563
181110,0.00068181,428.93,23.7578,9.2425,2.7807,57475,4741,504
181120,0.00068179,466.81,22.8634,8.9346,2.8256,57171,5003,546
181130,0.00068176,476.56,23.7146,8.2774,2.6412,56960,5151,609
181140,0.00068174,435.50,22.6781,7.9433,2.6879,57170,4984,566
181150,0.00068172,454.56,23.0193,8.4808,2.7005,57916,4383,420
181160,0.00068169,461.26,23.5243,8.6938,2.7019,57442,4702,576
181170,0.00068167,453.42,22.9974,8.7799,2.7250,57344,4855,521
181180,0.00068165,456.84,22.9575,7.8149,2.6329,57551,4627,542
181190,0.00068162,449.33,23.1832,8.9355,2.7636,57476,4745,498
181200,0.00068160,458.43,23.8698,8.1995,2.6318,57823,4474,423
181210,0.00068157,463.49,23.2256,10.3411,2.9855,57160,4946,613
181220,0.00068155,465.74,23.0228,8.2327,2.6206,57298,4834,587
181230,0.00068153,440.98,23.3240,7.9631,2.7009,57884,4402,434
181240,0.00068150,458.35,23.3799,8.1398,2.6662,57595,4642,482
181250,0.00068148,445.36,23.7579,8.2461,2.7998,57844,4440,435
181260,0.00068146,473.08,23.7201,8.5870,2.6778,57269,4888,563
181270,0.00068143,457.31,23.3031,9.2371,2.7173,57424,4782,514
181280,0.00068141,465.53,22.5988,9.9417,2.7260,57809,4460,452
181290,0.00068138,456.07,23.1195,9.4717,2.5560,57781,4490,449
181300,0.00068136,443.87,22.4999,8.6162,2.8253,57764,4490,467
181310,0.00068134,448.85,23.4997,8.6075,2.7052,57696,4525,498
181320,0.00068131,451.79,22.9851,9.5811,2.7500,57727,4534,458
181330,0.00068129,434.70,22.7129,9.7152,2.8818,56716,5350,654
181340,0.00068127,464.66,23.6181,8.8102,2.9480,57732,4539,449
181350,0.00068124,415.12,23.5676,8.5352,2.6692,57419,4811,489
181360,0.00068122,424.91,23.4066,8.8350,2.5554,57810,4461,449
181370,0.00068120,428.64,23.9880,8.9324,2.6469,57456,4671,593
181380,0.00068117,437.86,23.5522,8.3570,2.7255,56872,5227,622
181390,0.00068115,443.57,23.9340,8.4477,2.6684,57553,4729,438
181400,0.00068112,464.17,22.2266,8.7483,2.6857,57797,4494,428
181410,0.00068110,464.26,23.0279,8.6027,2.6414,57467,4705,548
181420,0.00068108,450.80,22.6846,9.4402,2.7369,57049,5024,648
181430,0.00068105,452.62,22.9144,8.6335,2.6486,57218,4830,672
181440,0.00068103,446.08,23.0040,8.4950,2.7038,57358,4843,519
181450,0.00068101,454.30,23.7759,9.0222,2.7869,57611,4573,536
181460,0.00068098,442.29,23.4686,8.4831,2.7438,57471,4740,509
181470,0.00068096,459.23,23.0888,8.3645,2.6807,57175,4963,582
181480,0.00068093,477.51,23.4206,8.1653,2.7527,58074,4263,383
181490,0.00068091,469.78,23.2495,9.4843,2.6584,57213,4941,566
181500,0.00068089,428.69,22.9506,8.3817,2.7777,57050,5036,634
181510,0.00068086,459.62,23.4529,8.4143,2.5906,57655,4572,493
181520,0.00068084,448.67,23.3986,8.3970,2.6844,57491,4727,502
181530,0.00068082,455.72,22.5873,8.6911,2.7839,57759,4515,446
181540,0.00068079,474.09,23.3133,8.8487,2.6415,57702,4505,513
181550,0.00068077,471.27,22.9640,8.0646,2.7239,57258,4872,590
181560,0.00068074,476.86,22.4844,8.8259,2.7971,57095,5021,604
181570,0.00068072,454.61,22.7841,8.8480,2.9161,57296,4888,536
181580,0.00068070,450.47,23.7088,9.9107,2.6207,57607,4568,545
181590,0.00068067,422.83,23.5034,7.9225,2.7885,57367,4766,587
181600,0.00068065,432.68,23.1916,8.4045,2.6608,57323,4804,593
181610,0.00068063,435.18,23.5978,8.9338,2.6525,57659,4623,438
181620,0.00068060,439.63,23.4211,8.5379,2.6681,57497,4692,530
181630,0.00068058,420.82,23.3832,9.2862,2.8743,57396,4778,545
181640,0.00068056,444.37,23.1694,9.8412,2.6456,57479,4736,505
181650,0.00068053,465.17,23.7390,8.1725,2.6606,57526,4726,469
181660,0.00068051,458.19,24.8236,9.0895,2.6096,56905,5167,648
181670,0.00068048,452.46,23.4012,8.5238,2.7047,57562,4630,529
181680,0.00068046,439.28,22.7934,8.3727,2.7801,57530,4662,528
181690,0.00068044,454.15,23.3764,8.3620,2.6479,57896,4389,435
181700,0.00068041,442.73,22.9538,8.5224,2.6790,57338,4788,594
181710,0.00068039,448.95,22.9805,9.1855,2.7013,57604,4676,440
181720,0.00068037,467.29,24.0010,8.5334,2.8724,57358,4832,530
181730,0.00068034,460.97,23.3302,8.1657,2.5046,57475,4698,547
181740,0.00068032,467.65,23.3994,8.6735,2.6398,57288,4848,584
181750,0.00068029,454.10,23.5120,8.4731,2.8223,57344,4853,523
181760,0.00068027,463.38,23.0323,8.9861,2.7676,57366,4795,559
181770,0.00068025,458.68,22.8784,8.3184,2.8283,57320,4798,602
181780,0.00068022,416.47,22.5887,8.7613,2.6091,57498,4688,533
181790,0.00068020,449.82,22.7127,8.3985,2.7373,57629,4609,483
181800,0.00068018,461.72,23.6822,8.6690,2.7738,57565,4602,552
181810,0.00068015,440.90,23.7176,8.3833,2.7254,57823,4414,484
181820,0.00068013,438.05,23.1443,10.0589,2.7010,57486,4714,520
181830,0.00068010,417.93,22.6378,8.3517,2.6465,57503,4602,614
181840,0.00068008,438.23,23.1629,8.8699,2.7386,57538,4702,480
181850,0.00068006,447.60,23.5676,10.0699,2.6869,56940,5081,698
181860,0.00068003,457.85,23.9561,8.3315,2.7352,57257,4868,595
181870,0.00068001,478.46,22.9887,8.8817,2.7098,57397,4760,564
181880,0.00067999,456.69,22.8647,8.8282,2.6894,57349,4774,598
181890,0.00067996,457.68,23.8720,9.0243,2.6569,57236,5009,475
181900,0.00067994,462.24,23.0257,9.4436,2.7664,57783,4515,422
181910,0.00067992,466.49,22.9731,9.1083,2.8125,57622,4642,456
181920,0.00067989,465.65,23.5681,9.3978,2.8685,57312,4814,595
181930,0.00067987,427.81,23.9758,8.2175,2.7313,57650,4589,480
181940,0.00067984,454.32,23.2932,8.9907,2.6458,57188,4938,593
181950,0.00067982,425.62,23.0483,8.4404,2.6833,57237,4890,593
181960,0.00067980,437.26,23.3636,8.0567,2.7844,57734,4504,482
181970,0.00067977,460.06,22.7639,8.4351,2.6733,57368,4777,575
181980,0.00067975,457.86,23.6126,8.9438,2.7751,57205,4942,573
181990,0.00067973,453.82,23.0896,8.5161,2.6551,57511,4723,486
182000,0.00067970,377.75,22.8132,8.5838,2.8140,57889,4382,450
182010,0.00067968,421.39,23.5654,8.2983,2.7027,57407,4786,527
182020,0.00067965,457.08,24.1829,7.8964,2.6805,57533,4665,522
182030,0.00067963,453.45,23.0224,8.4724,2.6642,57404,4764,552
182040,0.00067961,453.76,22.8736,8.8313,2.7185,57674,4638,408
182050,0.00067958,452.46,22.5197,8.9202,2.8125,57291,4880,549
182060,0.00067956,437.03,22.3586,8.6341,2.5224,57506,4645,570
182070,0.00067954,429.69,23.3140,8.8871,2.7976,57692,4546,482
182080,0.00067951,461.44,23.0635,8.1296,2.6943,57212,4937,571
182090,0.00067949,420.99,22.9608,8.3572,2.7152,57642,4592,486
182100,0.00067946,449.69,23.4555,8.7856,2.7263,57751,4548,421
182110,0.00067944,428.78,23.4983,8.7653,2.8363,57814,4456,450
182120,0.00067942,456.07,23.0179,8.8008,2.7254,57194,4932,594
182130,0.00067939,426.26,23.9232,8.1986,2.8027,57661,4588,470
182140,0.00067937,463.43,23.9499,8.4149,2.5676,57389,4856,476
182150,0.00067935,452.58,23.0973,8.6745,2.8426,57897,4396,427
182160,0.00067932,451.47,23.8535,8.9535,2.7003,57296,4864,560
182170,0.00067930,424.27,23.1325,8.2072,2.7038,57340,4805,575
182180,0.00067928,463.64,23.9470,8.3818,2.6228,57413,4817,489
182190,0.00067925,420.30,23.2995,8.4937,2.6237,57029,5088,604
182200,0.00067923,443.18,23.1515,8.3919,2.6665,57480,4759,481
182210,0.00067920,451.91,22.8414,9.4545,2.5963,57469,4702,549
182220,0.00067918,416.79,22.4868,9.2408,2.7331,57871,4379,470
182230,0.00067916,464.09,23.1996,8.2090,2.8493,57557,4668,494
182240,0.00067913,462.82,23.2867,8.9281,2.7616,57500,4702,518
182250,0.00067911,458.18,23.5299,8.9416,2.6539,57057,5035,628
182260,0.00067909,452.83,23.3153,8.0219,2.8092,57066,5061,593
182270,0.00067906,459.36,22.9694,8.3716,2.5688,57584,4615,521
182280,0.00067904,450.15,23.7438,8.8963,2.6486,57100,4994,626
182290,0.00067901,447.70,23.5437,8.6698,2.7678,57462,4750,508
182300,0.00067899,428.25,23.3894,8.4389,2.7419,57211,4894,615
182310,0.00067897,451.08,22.8731,8.5281,2.6502,57290,4879,551
182320,0.00067894,434.48,24.1156,9.5295,2.8671,57535,4685,500
182330,0.00067892,460.96,23.3580,8.5180,2.5868,57782,4438,500
182340,0.00067890,463.83,22.6427,9.4913,2.8674,57576,4643,501
182350,0.00067887,457.16,24.1307,8.4574,2.6636,56963,5122,635
182360,0.00067885,442.10,23.4179,9.0479,2.7611,57303,4839,577
182370,0.00067882,448.36,23.2821,8.6899,2.8309,57179,5023,518
182380,0.00067880,453.54,23.4245,8.9322,2.6243,57509,4678,533
182390,0.00067878,429.77,23.3044,8.6396,2.7039,57458,4797,466
182400,0.00067875,460.27,23.2455,8.6786,2.8362,57606,4642,473
182410,0.00067873,456.88,22.8558,8.5791,2.6446,57233,4941,546
182420,0.00067871,454.15,22.6514,8.6535,2.7631,57165,4973,582
182430,0.00067868,456.31,23.9180,8.5031,2.7358,57890,4427,403
182440,0.00067866,458.06,22.8712,9.1420,2.6485,57528,4728,465
182450,0.00067864,461.64,22.9650,8.4196,2.7490,57564,4650,506
182460,0.00067861,448.93,22.5010,8.1371,2.7451,57169,4947,604
182470,0.00067859,441.03,23.4584,9.1214,2.6928,57796,4427,496
182480,0.00067856,467.67,22.8833,8.3673,2.7497,57742,4486,492
182490,0.00067854,464.51,23.0146,8.3554,2.6164,57601,4621,498
182500,0.00067852,439.96,23.3302,8.5213,2.7977,57165,4982,573
182510,0.00067849,459.76,23.4692,8.4949,2.8488,57297,4828,595
182520,0.00067847,449.08,23.1507,8.9273,2.7552,57631,4563,527
182530,0.00067845,427.42,23.9322,9.0693,2.7457,57022,5065,633
182540,0.00067842,416.82,24.4067,9.0251,2.7271,57573,4596,551
182550,0.00067840,447.15,23.2095,9.4704,2.7528,57294,4853,573
182560,0.00067837,464.30,22.7909,8.5260,2.7111,57064,5064,592
182570,0.00067835,458.46,22.7954,8.3937,2.7739,57755,4532,433
182580,0.00067833,451.13,23.6319,8.7867,2.6682,57221,4938,561
182590,0.00067830,455.27,23.0966,8.7852,2.6757,57433,4727,561
182600,0.00067828,454.33,23.4763,8.2772,2.8736,57916,4404,400
182610,0.00067826,430.18,23.0255,9.3329,2.7850,57254,4783,683
182620,0.00067823,455.99,23.2341,8.2814,2.8781,57670,4538,512
182630,0.00067821,459.41,23.3270,8.5867,2.7211,57395,4784,541
182640,0.00067818,448.50,22.9425,8.7293,2.5435,57538,4657,526
182650,0.00067816,456.89,21.8525,8.9295,2.8691,57554,4648,518
182660,0.00067814,397.97,22.9941,9.0757,2.6664,56651,5349,720
182670,0.00067811,446.51,22.5365,8.5769,2.8537,57594,4616,510
182680,0.00067809,460.45,23.8020,8.8181,2.5804,57374,4777,569
182690,0.00067807,439.92,23.0604,8.3503,2.6347,57036,4991,693
182700,0.00067804,457.53,23.0614,9.0064,2.7310,57326,4832,562
182710,0.00067802,458.23,23.1838,8.5897,2.7812,57574,4688,458
182720,0.00067800,464.12,23.3704,9.1337,2.7988,57457,4801,462
182730,0.00067797,438.45,23.4093,8.8898,2.6800,58056,4269,395
182740,0.00067795,459.01,22.8270,8.5046,2.5753,57415,4792,513
182750,0.00067792,454.97,22.6197,9.0431,2.8181,57700,4505,516
182760,0.00067790,452.66,23.6111,7.9406,2.5705,58090,4271,359
182770,0.00067788,451.05,23.5597,9.0656,2.7179,57226,4918,576
182780,0.00067785,451.16,23.3693,8.2884,2.6329,57497,4690,533
182790,0.00067783,414.11,23.7014,8.6210,2.6817,57703,4532,484
182800,0.00067781,464.37,23.7297,9.6168,2.7485,57542,4692,486
182810,0.00067778,459.01,22.2222,9.4433,2.7186,57861,4413,446
182820,0.00067776,451.29,23.2288,8.2312,2.7434,57072,5009,639
182830,0.00067773,458.01,23.2915,8.3323,2.8090,57276,4870,574
182840,0.00067771,436.92,23.3505,8.6840,2.8005,57207,4936,576
182850,0.00067769,455.18,22.4567,9.5733,2.6449,57262,4877,581
182860,0.00067766,464.75,22.9382,8.6359,2.6991,57729,4505,486
182870,0.00067764,415.87,23.2957,8.5056,2.6357,57201,4938,581
182880,0.00067762,448.61,23.4572,8.1029,2.7195,57503,4661,556
182890,0.00067759,457.06,23.3673,8.9319,2.6917,57278,4880,562
182900,0.00067757,447.23,23.0001,9.4735,2.6565,57751,4512,457
182910,0.00067754,426.71,23.7338,8.6396,2.6764,57092,4972,656
182920,0.00067752,455.65,23.2675,9.1802,2.8068,57627,4599,494
182930,0.00067750,467.76,22.2989,9.2233,2.7449,57801,4463,455
182940,0.00067747,468.05,23.2182,8.3839,2.7302,57432,4737,550
182950,0.00067745,457.06,23.2746,10.0459,2.7579,56932,5111,677
182960,0.00067743,464.49,23.4526,8.0776,2.6379,57341,4862,517
182970,0.00067740,456.90,22.7292,9.0842,2.6082,57310,4858,552
182980,0.00067738,445.94,22.6680,8.1313,2.5344,57362,4861,497
182990,0.00067736,465.11,23.1629,8.8065,2.7091,57714,4575,431
183000,0.00067733,422.77,22.6446,8.1609,2.7627,56996,5051,673
183010,0.00067731,461.38,23.2774,8.6228,2.8597,57475,4750,495
183020,0.00067728,444.05,22.9154,8.9070,2.7549,57494,4683,543
183030,0.00067726,392.55,23.0384,8.7619,2.7490,57669,4600,450
183040,0.00067724,431.31,22.7049,9.2214,2.5389,57518,4705,497
183050,0.00067721,461.66,23.2145,8.2828,2.6066,57680,4501,539
183060,0.00067719,454.06,23.5825,8.6088,2.6939,57468,4766,487
183070,0.00067717,405.52,23.6597,9.5582,2.6416,57398,4784,539
183080,0.00067714,436.22,22.8005,9.2420,2.6792,57811,4478,431
183090,0.00067712,401.96,22.8572,9.3698,2.6703,57299,4814,606
183100,0.00067709,414.26,23.2483,9.1398,2.7627,57921,4408,392
183110,0.00067707,467.71,23.1230,8.6268,2.6981,57169,4941,610
183120,0.00067705,442.87,23.0824,9.3102,2.9264,57321,4865,535
183130,0.00067702,473.97,23.5657,8.0746,2.6094,57205,4918,598
183140,0.00067700,424.21,23.1324,8.2554,2.6788,57288,4916,516
183150,0.00067698,413.11,23.4109,8.1110,2.6809,57610,4604,506
183160,0.00067695,431.25,22.7985,8.6697,2.7285,57385,4826,510
183170,0.00067693,440.00,23.6432,9.0614,2.8078,57482,4697,540
183180,0.00067690,450.57,23.0664,8.4930,2.7538,57521,4658,541
183190,0.00067688,470.65,23.4158,7.8051,2.7350,57700,4549,471
183200,0.00067686,443.48,22.4011,8.7582,2.8268,56923,5164,633
183210,0.00067683,451.98,22.9105,9.3759,2.5330,57241,4920,559
183220,0.00067681,456.94,23.8821,8.2951,2.6793,57352,4825,543
183230,0.00067679,472.33,23.3220,8.5201,2.8565,57534,4681,505
183240,0.00067676,456.97,22.6491,8.3419,2.6279,57343,4784,594
183250,0.00067674,470.75,22.7381,8.7503,2.7629,57467,4749,504
183260,0.00067672,456.87,23.1214,8.8411,2.8108,57437,4788,495
183270,0.00067669,470.45,24.0850,8.4840,2.7226,57593,4613,514
183280,0.00067667,401.12,22.7762,8.3828,2.7687,57643,4579,497
183290,0.00067664,437.53,23.1847,8.5492,2.6182,57626,4676,417
183300,0.00067662,448.56,23.1382,8.3982,2.8218,57004,5110,606
183310,0.00067660,467.61,23.4146,8.5815,2.7194,57317,4863,540
183320,0.00067657,448.48,22.8486,8.6482,2.7256,57499,4724,496
183330,0.00067655,450.19,23.4142,9.9663,2.5488,57277,4917,526
183340,0.00067653,422.65,23.5544,10.5904,2.7110,57452,4762,506
183350,0.00067650,466.50,23.3452,9.6790,2.7458,57672,4554,494
183360,0.00067648,457.18,22.4823,8.7832,2.6198,57219,5013,488
183370,0.00067645,436.43,23.6064,8.5319,2.8676,57942,4374,404
183380,0.00067643,443.12,22.9384,8.4881,2.7051,57517,4677,527
183390,0.00067641,394.16,23.2294,9.9830,2.7050,57327,4840,554
183400,0.00067638,415.92,23.9653,8.8568,2.8338,57180,4933,606
183410,0.00067636,442.62,22.8078,9.0529,2.6817,57664,4611,445
183420,0.00067634,434.38,23.0319,9.4928,2.6438,57164,5010,546
183430,0.00067631,472.62,22.4026,8.6341,2.7679,57287,4846,587
183440,0.00067629,454.98,23.3119,8.5952,2.7316,57396,4835,489
183450,0.00067626,462.11,22.4673,8.3762,2.7011,57307,4838,575
183460,0.00067624,467.52,23.5242,7.7501,2.7677,57114,4944,662
183470,0.00067622,460.91,23.2623,8.8507,2.7117,58002,4331,387
183480,0.00067619,452.95,22.9771,8.3819,2.6860,57624,4632,464
183490,0.00067617,448.53,23.2793,8.5874,2.7716,57982,4291,447
183500,0.00067615,456.82,23.4383,10.1962,2.9841,57663,4586,472
183510,0.00067612,424.09,24.0705,8.2762,2.6813,57671,4565,484
183520,0.00067610,453.54,23.5565,8.0971,2.6958,57274,4884,562
183530,0.00067608,441.12,23.6640,8.5199,2.6632,56787,5275,658
183540,0.00067605,453.83,23.4390,8.7421,2.7958,57670,4541,509
183550,0.00067603,461.83,24.0300,9.6037,2.6485,57466,4736,518
183560,0.00067600,452.37,23.8660,8.3557,2.6937,57383,4736,601
183570,0.00067598,447.10,22.5180,8.7925,2.6814,57504,4678,538
183580,0.00067596,458.35,23.2065,10.0214,2.6820,57687,4554,479
183590,0.00067593,446.74,22.6413,9.2154,2.7363,57447,4756,517
183600,0.00067591,464.41,22.8933,8.7624,2.7409,57619,4584,517
183610,0.00067589,450.29,23.6315,8.4645,2.6504,57838,4439,443
183620,0.00067586,481.71,23.1620,8.9537,2.5900,57272,4847,601
183630,0.00067584,464.66,24.0589,9.0444,2.5122,57528,4693,499
183640,0.00067581,447.26,22.9941,8.0636,2.5954,57435,4750,534
183650,0.00067579,450.29,23.2997,8.0477,2.8297,57756,4535,429
183660,0.00067577,439.09,23.7084,8.3271,2.7470,57585,4611,524
183670,0.00067574,449.85,22.9700,8.4731,2.6805,57075,5025,620
183680,0.00067572,422.51,23.4692,8.3670,2.5665,57473,4721,526
183690,0.00067570,426.96,23.7895,8.8744,2.6777,56696,5375,649
183700,0.00067567,429.02,23.4342,9.2586,2.5964,57699,4550,471
183710,0.00067565,446.78,23.4422,9.7074,2.9238,57635,4625,460
183720,0.00067562,462.19,23.0851,9.3289,2.8743,57011,5041,668
183730,0.00067560,473.10,23.2917,8.9392,2.6839,57885,4409,425
183740,0.00067558,463.22,23.5033,9.1483,2.6385,57001,5127,592
183750,0.00067555,435.17,23.1021,8.8528,2.6947,57379,4790,552
183760,0.00067553,450.81,22.8630,8.2026,2.6221,57379,4839,502
183770,0.00067551,428.68,22.3234,9.6616,2.8761,57564,4644,513
183780,0.00067548,418.87,23.4019,8.8905,2.7416,56638,5354,729
183790,0.00067546,456.50,23.1122,8.4920,2.6481,57530,4702,488
183800,0.00067544,465.86,23.0721,8.5762,2.6591,57543,4661,515
183810,0.00067541,437.59,23.0750,8.8691,2.6297,57550,4639,531
183820,0.00067539,398.91,23.4706,8.7243,2.7250,57660,4594,466
183830,0.00067536,467.67,23.1182,8.8401,2.6000,57643,4592,485
183840,0.00067534,405.85,22.9399,8.6183,2.6547,57388,4772,560
183850,0.00067532,410.04,23.2025,8.2400,2.6253,57078,5081,562
183860,0.00067529,456.01,22.0147,9.2802,2.8154,57503,4644,572
183870,0.00067527,474.07,23.5188,8.7397,2.7522,57556,4680,484
183880,0.00067525,432.32,23.1797,8.0850,2.6537,57898,4358,464
